Name,Team,Pos,GP,G,A,P,PlusMinus,PIM,PPg,PPa,PPp,SHg,SHa,SHp,GWG,GT,FG,EN,SOG,Sh ,HT,GA,TA,FO,SB,2,5,Mi,Ma,GM,FI,FW,ATOI,APPT,APKT,+,-,FS,AvR,
Seth Jones,Columbus,RD,82,16,51,67,37,32,4,10,14,0,0,0,3,1,2,0,194,8.2,45,45,203,0,162,11,0,1,0,0,0,0,22:05,1:58,1:43,116,79,7,8.06,
Jakub Vrána,Washington,LW/RW,75,34,32,66,-17,6,5,8,13,0,0,0,3,1,6,0,281,12.1,27,10,16,0.00,23,3,0,0,0,0,0,0,15:29,0:55,0:28,63,80,8,7.63,
Nick Merkley,Arizona,RW/C,82,21,45,66,0,2,4,5,9,0,0,0,2,0,2,0,186,11.3,33,14,2,0.00,31,1,0,0,0,0,0,0,14:52,0:54,0:02,76,76,3,7.61,
Cody Glass,Pittsburgh,C,76,20,46,66,8,6,3,3,6,0,0,0,2,1,2,0,162,12.3,36,6,26,0.41,33,3,0,0,0,0,0,0,16:02,0:38,0:00,81,73,2,6.83,
Alex Tuch,Vegas,RW,82,33,32,65,-11,12,2,2,4,1,1,2,1,0,2,0,233,14.2,65,21,47,0.00,58,6,0,0,0,0,0,0,15:35,0:42,1:02,72,83,4,7.45,
Evgeny Kuznetsov,Boston,C,58,26,39,65,6,8,6,12,18,0,0,0,2,0,3,0,135,19.3,18,8,66,0.55,42,4,0,0,0,0,0,0,17:11,1:56,0:53,74,68,2,7.57,
Chris Tierney,Colorado,C,82,23,42,65,1,2,3,4,7,0,0,0,7,0,3,0,162,14.2,21,13,96,0.54,46,1,0,0,0,0,0,0,15:37,0:56,0:00,83,82,2,6.99,
André Burakovsky,Edmonton,LW/RW,82,23,42,65,22,14,3,2,5,0,0,0,2,3,4,0,165,13.9,20,13,19,0,43,7,0,0,0,0,0,0,14:29,1:02,0:00,79,57,3,7.59,
Damon Severson,Colorado,RD,74,15,50,65,57,34,2,9,11,0,1,1,1,0,1,0,232,6.5,38,29,257,0,128,17,0,0,0,0,0,0,25:54,2:00,0:52,144,87,7,8.14,
Christian Dvorak,Arizona,LW/C,82,35,29,64,7,12,3,5,8,0,0,0,3,0,2,0,341,10.3,23,12,9,0.07,34,6,0,0,0,0,0,0,15:49,1:00,0:16,81,74,6,7.61,
Logan Brown,Ottawa,C,82,26,38,64,-18,22,0,4,4,1,0,1,2,1,3,0,133,19.5,54,25,150,0.51,91,11,0,0,0,0,0,0,16:23,0:25,1:30,76,94,1,6.84,
Pontus Åberg,San Jose,LW/RW,76,22,42,64,14,8,3,9,12,0,0,0,2,0,1,0,239,9.2,20,14,11,0.00,37,4,0,0,0,0,0,0,15:09,1:11,0:01,81,67,3,7.46,
Nick Foligno,Columbus,LW/C/RW,76,22,42,64,39,31,3,2,5,0,0,0,4,0,3,0,175,12.6,27,19,23,0.00,60,8,1,0,1,0,0,0,15:55,0:47,0:21,93,54,3,7.50,
Sam Reinhart,Tampa Bay,C/RW,81,26,37,63,16,4,6,5,11,0,0,0,4,0,3,0,188,13.8,12,5,81,0.50,40,2,0,0,0,0,0,0,14:34,1:11,0:03,74,58,1,7.16,
Josh Bailey,NY Islanders,RW/LW,82,25,38,63,9,8,0,3,3,0,0,0,2,0,3,0,222,11.3,36,16,68,0.16,57,4,0,0,0,0,0,0,15:30,0:32,1:01,85,76,0,7.65,
William Karlsson,Philadelphia,C,82,25,38,63,4,8,2,11,13,2,2,4,2,0,3,0,225,11.1,87,15,32,0.53,58,4,0,0,0,0,0,0,16:12,1:09,1:09,73,69,2,7.22,
Mike Hoffman,Los Angeles,LW/RW,69,24,39,63,19,2,5,1,6,0,0,0,1,1,5,0,270,8.9,14,7,34,0.21,21,1,0,0,0,0,0,0,15:25,1:09,0:05,73,54,3,7.84,
Cale Makar,Boston,RD/LD,82,10,53,63,38,14,1,6,7,0,0,0,2,0,3,0,186,5.4,22,22,143,0,126,7,0,0,0,0,0,0,20:23,1:02,0:22,140,102,3,7.76,
Jake Virtanen,Edmonton,RW,82,31,31,62,-2,42,0,6,6,0,0,0,2,0,4,0,227,13.7,47,26,82,0,79,16,0,1,0,0,0,0,15:13,0:53,0:25,69,71,4,7.44,
Rem Pitlick,Pittsburgh,C,82,30,32,62,16,6,0,0,0,0,0,0,7,0,3,0,149,20.1,63,13,18,0.51,78,3,0,0,0,0,0,0,14:34,0:14,0:57,87,71,2,7.38,
Nikita Gusev,Boston,LW,82,28,34,62,22,0,4,3,7,0,0,0,1,2,3,0,268,10.4,16,6,7,0.00,32,0,0,0,0,0,0,0,14:17,2:13,0:01,85,63,2,7.71,
Mattias Janmark,Ottawa,LW/C/RW,82,27,35,62,-17,16,2,3,5,0,0,0,2,0,4,0,199,13.6,16,23,49,0.12,59,8,0,0,0,0,0,0,15:02,0:40,0:10,75,92,0,7.06,
Josh Mahura,Edmonton,LD,82,25,37,62,16,4,2,2,4,0,0,0,3,0,4,0,195,12.8,24,30,186,0,71,2,0,0,0,0,0,0,16:17,0:21,0:49,80,64,2,7.37,
Jonathan Marchessault,Los Angeles,LW/RW,80,25,37,62,-15,10,3,5,8,0,1,1,1,1,1,0,164,15.2,23,9,22,0.23,46,5,0,0,0,0,0,0,15:28,1:08,0:26,74,89,4,7.28,
William Lockwood,Vancouver,RW/LW,81,21,41,62,17,6,0,0,0,0,0,0,1,0,2,0,252,8.3,31,22,133,0.00,72,3,0,0,0,0,0,0,15:29,0:00,0:37,90,73,3,7.46,
Charlie McAvoy,Boston,RD,82,19,43,62,45,16,2,5,7,0,0,0,2,0,0,0,249,7.6,41,30,269,0,155,8,0,0,0,0,0,0,22:25,2:21,1:23,131,86,7,8.22,
Dennis Cholowski,Detroit,LD,82,15,47,62,-5,26,5,13,18,0,1,1,1,2,1,0,192,7.8,28,28,177,0,130,13,0,0,0,0,0,0,22:28,2:13,1:37,112,117,3,7.78,
Bode Wilde,NY Islanders,RD/LD,82,13,49,62,37,24,3,11,14,0,0,0,2,0,2,0,150,8.7,43,25,41,0,116,12,0,0,0,0,0,0,21:13,2:00,0:38,133,96,3,7.48,
Erik Karlsson,San Jose,RD,79,11,51,62,19,4,1,9,10,0,0,0,1,0,2,0,277,4.0,31,47,259,0,122,2,0,0,0,0,0,0,27:31,2:17,1:18,131,112,4,7.89,
Alex Iafallo,Colorado,LW/C,70,31,30,61,-2,10,1,0,1,0,0,0,5,0,6,0,185,16.8,16,6,40,0.00,41,5,0,0,0,0,0,0,14:01,0:15,0:03,72,74,2,7.60,
Jason Zucker,Minnesota,RW/LW,81,29,32,61,-17,8,2,5,7,0,0,0,3,1,1,0,291,10.0,26,24,57,0.50,48,4,0,0,0,0,0,0,15:49,1:05,0:59,81,98,5,7.30,
Dylan Cozens,Anaheim,C,82,29,32,61,10,32,2,3,5,0,0,0,9,0,10,0,208,13.9,27,12,137,0.59,126,16,0,0,0,0,0,0,16:47,1:04,1:10,82,72,1,6.94,
Malik Alishlalov,Binghamton,RD/LD,57,33,27,60,20,4,7,3,10,0,1,1,2,1,2,0,197,16.8,23,10,4,0,39,2,0,0,0,0,0,0,15:17,1:14,0:37,71,51,5,7.86,
Warren Foegele,Winnipeg,LW,75,33,27,60,17,10,0,1,1,0,0,0,3,2,3,0,251,13.1,14,11,20,0.09,21,5,0,0,0,0,0,0,14:54,0:25,0:13,78,61,10,7.68,
Frank Vatrano,Pittsburgh,RW/LW/C,80,29,31,60,4,10,0,0,0,0,0,0,7,0,3,0,138,21.0,91,10,2,0,32,5,0,0,0,0,0,0,11:30,0:02,0:00,68,64,3,7.50,
Tyler Sheehy,Washington,RW/C,66,27,33,60,3,8,3,7,10,0,0,0,2,0,5,0,168,16.1,21,8,29,0,20,4,0,0,0,0,0,0,15:26,1:19,0:03,65,62,2,7.68,
Tage Thompson,Washington,RW/C,82,26,34,60,-30,10,5,1,6,1,0,1,5,0,6,0,178,14.6,58,27,41,0.17,21,5,0,0,0,0,0,0,15:08,0:48,0:26,67,97,2,7.23,
Jimmy Vesey,NY Islanders,LW/RW,74,25,35,60,12,6,0,0,0,0,0,0,3,0,6,0,230,10.9,29,8,54,0,28,3,0,0,0,0,0,0,13:26,0:06,0:00,78,66,4,7.55,
Phillip Danault,Los Angeles,C,78,23,37,60,-1,6,2,5,7,0,0,0,4,0,3,0,138,16.7,35,14,73,0.52,90,3,0,0,0,0,0,0,16:00,0:46,0:35,75,76,1,6.97,
John Carlson,Vancouver,RD,79,13,47,60,46,16,7,12,19,0,0,0,2,0,3,0,181,7.2,29,24,172,0,150,8,0,0,0,0,0,0,21:57,2:09,0:40,127,81,2,8.16,
Victor Hedman,Tampa Bay,LD,82,12,48,60,54,28,1,9,10,0,0,0,2,0,1,0,269,4.5,48,56,384,0.00,164,14,0,0,0,0,0,0,27:14,1:54,1:41,139,85,4,7.95,
Matt Nieto,Colorado,LW/RW,82,30,29,59,9,2,1,0,1,0,0,0,4,1,5,0,216,13.9,24,21,75,0,62,1,0,0,0,0,0,0,14:56,0:09,0:02,79,70,1,7.40,
Ryan Donato,Minnesota,C/LW,82,29,30,59,-10,2,1,1,2,0,0,0,1,0,5,0,186,15.6,4,10,53,0.49,43,1,0,0,0,0,0,0,14:15,0:30,0:04,84,94,2,6.72,
Joseph Veleno,Detroit,C,82,24,35,59,-13,12,3,2,5,0,0,0,0,0,2,0,174,13.8,22,17,164,0.62,68,6,0,0,0,0,0,0,15:29,0:50,0:02,82,95,2,6.84,
Brandon Montour,Pittsburgh,RD,64,12,47,59,19,10,0,6,6,0,1,1,1,0,0,0,172,7.0,51,11,26,0,60,5,0,0,0,0,0,0,14:28,0:58,0:44,76,57,3,7.94,
Morgan Rielly,Toronto,LD/RD,81,7,52,59,33,24,1,8,9,0,2,2,0,0,0,0,288,2.4,205,28,152,0,149,12,0,0,0,0,0,0,26:29,2:09,1:43,123,90,3,8.47,
Isac Lundeström,Chicago,C/LW,82,20,38,58,-13,0,0,0,0,0,0,0,0,0,4,0,129,15.5,7,11,30,0.51,50,0,0,0,0,0,0,0,14:17,0:02,0:00,72,85,0,6.39,
Brock Nelson,NY Islanders,C/LW,82,17,41,58,3,16,0,0,0,0,0,0,1,0,1,0,145,11.7,19,5,55,0.49,35,8,0,0,0,0,0,0,13:18,0:00,0:00,67,64,1,6.88,
Jacob Trouba,NY Rangers,RD/LD,77,11,47,58,-1,24,1,8,9,0,1,1,1,0,4,0,160,6.9,40,39,236,0,147,12,0,0,0,0,0,0,22:54,2:01,1:14,112,113,7,7.62,
Miro Heiskanen,Dallas,LD/RD,82,8,50,58,-5,22,1,12,13,0,1,1,0,1,0,0,202,4.0,56,72,266,0,199,11,0,0,0,0,0,0,27:48,1:22,2:56,112,117,3,7.63,
Andrew Copp,Winnipeg,C/LW,82,30,27,57,-9,24,0,0,0,0,0,0,4,1,3,0,185,16.2,13,9,20,0.46,33,7,0,1,0,0,0,0,14:23,0:01,0:17,76,85,0,6.59,
Jaret Anderson-Dolan,Los Angeles,C/LW,82,29,28,57,21,9,2,3,5,0,0,0,2,0,5,0,195,14.9,18,13,44,0.46,38,2,1,0,0,0,1,0,14:59,0:52,0:15,81,60,1,7.02,
Owen Tippett,Calgary,RW/LW,78,28,29,57,-13,50,2,3,5,1,0,1,4,2,5,0,196,14.3,157,13,7,0.10,43,20,0,1,0,0,0,0,15:21,0:53,0:49,71,84,4,7.38,
Adrian Kempe,Chicago,C/LW/RW,82,26,31,57,-6,12,0,1,1,0,0,0,3,1,0,0,194,13.4,17,16,46,0.55,55,6,0,0,0,0,0,0,14:24,0:08,0:35,71,77,2,7.45,
Marcus Sörensen,New Jersey,LW/RW,82,22,35,57,-37,18,3,3,6,0,0,0,1,1,4,0,179,12.3,14,10,13,0,29,9,0,0,0,0,0,0,14:46,0:26,0:02,73,110,2,7.11,
Nikolaj Ehlers,Anaheim,RW/LW,74,19,38,57,22,4,0,1,1,0,0,0,1,0,1,0,138,13.8,11,16,27,0,41,2,0,0,0,0,0,0,13:22,0:06,0:00,77,55,3,7.55,
Brady Tkachuk,Ottawa,LW,82,17,40,57,-44,7,2,12,14,0,0,0,2,2,0,0,159,10.7,51,23,62,0.05,68,1,1,0,0,0,1,0,16:57,1:45,1:04,58,102,4,7.12,
Patrice Bergeron,Edmonton,C,82,16,41,57,-4,16,4,2,6,0,2,2,3,1,4,0,158,10.1,24,26,129,0.60,129,8,0,0,0,0,0,0,17:32,1:09,1:19,67,71,3,6.84,
Pierre-Olivier Joseph,Pittsburgh,LD,82,5,52,57,46,30,2,9,11,0,0,0,0,0,1,0,122,4.1,102,22,19,0,113,15,0,0,0,0,0,0,19:49,1:43,0:30,125,79,4,7.77,
Chris Kreider,NY Rangers,LW,82,27,29,56,-30,16,0,1,1,0,0,0,7,0,3,0,269,10.0,31,22,72,0,25,8,0,0,0,0,0,0,14:50,0:13,0:02,74,104,3,7.29,
Vitali Kravtsov,NY Rangers,RW,82,25,31,56,-27,10,0,0,0,0,0,0,0,1,2,0,202,12.4,34,16,17,0,23,5,0,0,0,0,0,0,15:01,0:00,0:01,77,104,2,7.21,
Anthony Beauvillier,NY Islanders,LW/RW/C,82,25,31,56,-4,12,0,0,0,0,0,0,4,0,2,0,182,13.7,21,13,21,0,49,6,0,0,0,0,0,0,14:33,0:02,0:57,74,78,1,7.27,
Jordan Eberle,Edmonton,RW,72,25,31,56,8,14,7,5,12,0,0,0,2,1,1,0,239,10.5,19,15,20,0.00,43,7,0,0,0,0,0,0,17:10,1:44,0:01,65,57,3,7.43,
Mathieu Joseph,Tampa Bay,RW/LW,82,23,33,56,26,6,0,0,0,0,0,0,2,1,6,0,244,9.4,10,13,19,0,40,3,0,0,0,0,0,0,13:15,0:02,0:00,80,54,2,7.43,
Boone Jenner,Columbus,C/LW,66,22,34,56,15,20,2,2,4,0,0,0,2,1,3,0,163,13.5,47,15,53,0.56,39,10,0,0,0,0,0,0,17:17,0:51,1:38,72,57,3,7.24,
Claude Giroux,Chicago,RW/C/LW,82,21,35,56,-40,2,3,1,4,2,0,2,2,1,1,0,212,9.9,15,11,44,0.27,43,1,0,0,0,0,0,0,16:08,0:50,0:55,63,103,3,7.37,
Anthony Cirelli,Buffalo,C,74,16,40,56,10,8,0,2,2,0,0,0,0,0,1,0,139,11.5,15,10,86,0.50,60,4,0,0,0,0,0,0,14:43,0:11,0:21,75,65,1,6.95,
Brent Burns,San Jose,RD,82,16,40,56,-1,42,3,6,9,0,0,0,3,0,0,0,239,6.7,48,43,341,0,164,16,0,1,0,0,0,0,26:38,2:07,1:22,128,129,3,7.43,
Kris Letang,Pittsburgh,RD/LD,70,13,43,56,40,52,3,6,9,0,0,0,4,0,3,0,175,7.4,138,19,103,0,184,21,0,1,0,0,0,0,26:13,1:24,2:05,127,87,9,8.04,
Adam Boqvist,Chicago,RD/LD,82,9,47,56,-5,20,2,9,11,0,1,1,1,0,0,0,173,5.2,18,29,64,0,94,10,0,0,0,0,0,0,20:57,2:18,0:22,115,120,1,7.55,
Hampus Lindholm,Montreal,LD,82,6,50,56,-2,20,2,4,6,0,0,0,1,0,1,0,170,3.5,29,45,382,0,149,10,0,0,0,0,0,0,24:42,1:10,0:39,131,133,1,7.56,
Ondrej Kase,Boston,RW/LW,82,30,25,55,18,12,0,0,0,0,0,0,2,0,5,0,189,15.9,10,12,14,0,37,6,0,0,0,0,0,0,13:05,0:00,0:00,75,57,4,7.35,
Mikkel Bødker,Ottawa,LW/RW,81,27,28,55,-4,18,4,4,8,0,0,0,2,0,2,0,185,14.6,23,17,30,0,23,9,0,0,0,0,0,0,14:18,0:45,0:01,63,67,2,7.32,
Jesse Puljujärvi,Anaheim,RW,82,26,29,55,14,12,0,0,0,0,0,0,2,1,0,0,218,11.9,18,23,41,0,73,6,0,0,0,0,0,0,14:11,0:02,0:00,81,67,4,7.44,
Max Pacioretty,Tampa Bay,LW,70,25,30,55,6,12,2,3,5,0,0,0,2,0,2,0,253,9.9,30,14,41,0.11,34,6,0,0,0,0,0,0,14:25,0:46,0:15,68,62,2,7.66,
Matthew Tkachuk,Calgary,LW,71,23,32,55,-23,107,1,3,4,2,3,5,2,0,3,0,136,16.9,168,21,36,0,76,46,1,1,0,0,0,0,16:04,0:49,1:59,64,87,4,7.46,
Jordan Staal,Carolina,C,82,21,34,55,-11,18,0,0,0,1,0,1,5,1,2,0,127,16.5,18,14,114,0.55,67,9,0,0,0,0,0,0,15:17,0:07,1:12,83,94,1,6.68,
Aleksander Barkov,Florida,C,82,18,37,55,-29,4,0,8,8,0,0,0,1,1,5,0,160,11.3,41,16,99,0.52,108,2,0,0,0,0,0,0,17:35,0:51,1:45,59,88,2,6.89,
Jonathan Toews,Boston,C,82,16,39,55,-21,6,2,6,8,0,0,0,2,0,3,0,163,9.8,33,23,126,0.61,62,3,0,0,0,0,0,0,17:10,1:20,1:21,66,87,1,6.82,
Thomas Chabot,Ottawa,LD,82,11,44,55,-40,16,4,10,14,0,0,0,0,1,0,0,179,6.1,33,41,223,0,141,8,0,0,0,0,0,0,21:36,1:54,1:16,88,128,3,7.52,
Neal Pionk,Winnipeg,RD/LD,82,8,47,55,-9,60,0,4,4,0,1,1,0,0,4,0,114,7.0,108,29,103,0,156,30,0,0,0,0,0,0,22:38,1:27,1:02,108,117,3,7.40,
Adam Larsson,Anaheim,RD,82,4,51,55,51,22,0,13,13,0,0,0,1,0,1,0,134,3.0,25,40,227,0,137,11,0,0,0,0,0,0,21:41,2:00,1:13,117,66,0,7.35,
Colton Sissons,Nashville,RW/C/LW,69,27,27,54,0,20,1,2,3,0,0,0,1,0,2,0,205,13.2,19,8,46,0.27,35,5,0,1,0,0,0,0,15:49,0:34,0:06,72,72,2,7.10,
Alexander Radulov,Detroit,RW,82,25,29,54,-22,22,2,2,4,0,0,0,2,0,6,0,174,14.4,39,20,12,0.00,33,11,0,0,0,0,0,0,14:38,0:58,0:06,78,100,1,7.24,
Vladislav Namestnikov,Buffalo,C/LW/RW,82,24,30,54,-14,40,0,3,3,0,0,0,6,0,6,0,194,12.4,14,25,50,0.47,46,15,0,1,0,0,0,0,14:37,0:26,0:00,67,81,2,6.95,
Austin Watson,Colorado,RW/LW/C,81,21,33,54,3,4,0,0,0,0,1,1,5,0,5,0,228,9.2,29,15,90,0.25,62,2,0,0,0,0,0,0,16:09,0:01,0:40,78,75,3,7.35,
Evan Barratt,Vancouver,C,71,19,35,54,9,4,0,2,2,0,0,0,4,0,4,0,140,13.6,13,8,93,0.53,30,2,0,0,0,0,0,0,15:18,0:49,0:00,79,70,1,6.66,
Adam Mascherin,Dallas,LW,74,17,37,54,-8,12,1,3,4,0,0,0,2,0,1,0,130,13.1,79,6,8,0.50,22,6,0,0,0,0,0,0,14:42,0:34,0:06,63,71,1,7.51,
Quinn Hughes,Vancouver,LD,76,11,43,54,33,14,5,14,19,0,0,0,0,1,1,0,182,6.0,16,26,76,0,97,7,0,0,0,0,0,0,21:25,2:09,0:37,113,80,1,7.76,
Samuel Girard,Colorado,LD/RD,82,6,48,54,77,8,1,7,8,0,0,0,0,0,0,0,148,4.1,17,17,228,0,124,4,0,0,0,0,0,0,26:24,2:04,0:59,167,90,1,8.07,
K'Andre Miller,Hartford,LD,81,6,48,54,9,70,3,12,15,0,0,0,0,0,1,0,158,3.8,47,34,139,0,92,25,0,2,0,0,0,0,21:33,2:02,1:01,124,115,0,7.35,
Evander Kane,Detroit,LW,56,21,32,53,8,14,3,4,7,0,0,0,5,0,2,0,188,11.2,25,13,35,1.00,10,7,0,0,0,0,0,0,14:07,0:37,0:01,61,53,3,7.71,
Aleksi Heponiemi,Chicago,C,82,16,37,53,10,4,0,0,0,0,0,0,1,0,0,0,119,13.4,9,15,18,0.48,46,2,0,0,0,0,0,0,13:15,0:00,0:00,76,66,0,6.89,
Sami Vatanen,Buffalo,RD,72,8,45,53,25,14,5,5,10,0,1,1,3,0,1,0,184,4.3,15,37,164,0,120,7,0,0,0,0,0,0,25:25,1:31,0:48,123,98,0,7.76,
Joe Pavelski,Anaheim,C/RW,77,24,28,52,13,2,2,1,3,0,0,0,6,0,5,0,95,25.3,15,7,33,0.56,49,1,0,0,0,0,0,0,14:56,0:45,0:00,79,66,3,6.52,
Dominik Kubalík,Boston,LW,82,24,28,52,21,4,0,0,0,1,0,1,3,1,0,0,164,14.6,19,18,21,0.00,46,2,0,0,0,0,0,0,12:10,0:00,0:52,69,48,1,7.28,
Jamie Benn,Dallas,LW,74,21,31,52,-10,49,3,5,8,0,0,0,3,0,2,0,196,10.7,121,31,52,0.15,70,17,1,1,0,0,1,1,18:14,1:07,2:57,61,71,4,7.35,
Ryan McDonagh,St. Louis,LD/RD,74,12,40,52,6,22,5,7,12,0,0,0,1,0,1,0,178,6.7,41,46,204,0,132,11,0,0,0,0,0,0,21:54,2:05,1:14,91,85,3,7.62,
Derek Stepan,Arizona,C,73,20,31,51,0,16,3,3,6,0,0,0,1,0,2,0,183,10.9,17,15,73,0.51,87,8,0,0,0,0,0,0,16:46,0:54,1:34,71,71,1,6.77,
Connor Dewar,Minnesota,C,82,19,32,51,-33,6,2,6,8,0,0,0,0,0,3,0,136,14.0,8,4,20,0.53,46,3,0,0,0,0,0,0,14:32,0:50,0:00,63,96,1,6.38,
Ryan Suter,Minnesota,LD,82,12,39,51,2,42,3,4,7,1,0,1,0,0,0,0,176,6.8,16,31,222,0,122,16,0,1,0,0,0,0,22:48,1:41,1:32,118,116,3,7.37,
Erik Haula,NY Rangers,C,73,25,25,50,-24,0,3,4,7,0,0,0,3,0,5,0,152,16.4,9,9,54,0.53,52,0,0,0,0,0,0,0,15:07,0:54,0:00,63,87,1,6.70,
James van Riemsdyk,Tampa Bay,LW,81,25,25,50,-8,6,0,0,0,0,0,0,2,0,3,0,182,13.7,27,11,24,0,35,3,0,0,0,0,0,0,13:05,0:00,0:00,69,77,5,7.32,
Gera Poddubnyi,Montreal,C/LW,76,22,28,50,-32,2,0,0,0,0,0,0,2,1,2,0,162,13.6,11,12,1,0,22,1,0,0,0,0,0,0,14:52,0:00,0:00,69,101,5,6.88,
Oskar Lindblom,Philadelphia,LW,82,19,31,50,1,12,0,0,0,0,0,0,4,0,4,0,173,11.0,70,7,3,0,20,6,0,0,0,0,0,0,13:16,0:01,0:00,60,59,3,7.60,
Bryan Little,Winnipeg,C,81,15,35,50,-7,2,1,3,4,0,0,0,1,1,2,0,136,11.0,9,8,24,0.50,34,1,0,0,0,0,0,0,15:01,1:28,0:00,72,79,0,6.51,
Justin Schultz,Vancouver,RD,82,14,36,50,57,10,3,0,3,0,0,0,2,0,2,0,195,7.2,15,29,126,0,134,5,0,0,0,0,0,0,21:08,0:56,0:34,141,84,0,7.76,
Akil Thomas,Winnipeg,C,74,12,38,50,-3,6,1,9,10,1,0,1,1,0,2,0,142,8.5,25,14,80,0.44,59,3,0,0,0,0,0,0,16:45,1:22,1:21,81,84,0,6.55,
Rasmus Dahlin,Buffalo,LD,71,10,40,50,49,10,1,8,9,0,0,0,1,0,0,0,230,4.3,19,31,155,0,125,5,0,0,0,0,0,0,25:45,1:33,1:14,141,92,3,8.07,
Sebastian Aho,NY Islanders,LD/RD,82,10,40,50,13,30,1,4,5,0,0,0,0,0,2,0,178,5.6,11,31,39,0,78,10,0,1,0,0,0,0,19:06,0:54,0:04,121,108,2,7.35,
Robert Thomas,Winnipeg,RW/C,76,9,41,50,-6,16,0,1,1,0,0,0,2,0,1,0,160,5.6,23,15,19,0.00,43,8,0,0,0,0,0,0,14:47,0:03,0:18,71,77,0,7.30,
Colton Parayko,St. Louis,RD,81,8,42,50,20,28,2,8,10,0,0,0,1,0,0,0,129,6.2,40,35,279,0,141,14,0,0,0,0,0,0,20:54,1:05,1:06,111,91,1,7.44,
Jeff Petry,Anaheim,RD/LD,79,7,43,50,28,24,1,6,7,0,1,1,0,0,3,0,124,5.6,15,36,146,0,133,12,0,0,0,0,0,0,20:55,0:56,0:51,123,95,2,7.47,
Martin Kaut,Winnipeg,RW,82,23,26,49,13,8,0,0,0,0,0,0,3,0,2,0,145,15.9,5,15,24,0,30,4,0,0,0,0,0,0,12:44,0:00,0:00,78,65,1,7.28,
Andrei Svechnikov,Detroit,RW,82,22,27,49,-19,8,0,0,0,0,1,1,3,1,3,0,161,13.7,50,24,71,0,34,4,0,0,0,0,0,0,15:22,0:01,1:07,72,91,1,6.96,
Robby Fabbri,Tampa Bay,LW/C,82,22,27,49,26,22,0,0,0,0,0,0,6,1,4,0,210,10.5,8,13,41,0,11,6,0,1,0,0,0,0,12:35,0:00,0:00,75,49,3,7.37,
Bryan Rust,Boston,LW/RW,82,18,31,49,20,12,0,0,0,0,0,0,4,0,3,0,248,7.3,42,19,111,0.00,45,6,0,0,0,0,0,0,15:09,0:00,1:13,80,60,2,7.33,
Erik Brännström,Ottawa,RD,82,10,39,49,-18,32,4,9,13,0,0,0,1,0,1,0,162,6.2,13,34,128,0,140,11,0,1,0,0,0,0,21:39,1:48,1:18,88,106,1,7.32,
Devon Toews,NY Islanders,LD,82,9,40,49,54,26,0,3,3,0,0,0,0,0,0,0,166,5.4,14,39,219,0,120,8,0,1,0,0,0,0,21:00,0:55,0:58,134,80,0,7.77,
Victor Mete,Montreal,LD,82,8,41,49,-4,6,0,6,6,0,0,0,0,0,2,0,205,3.9,27,42,198,0,161,3,0,0,0,0,0,0,27:47,2:32,0:34,138,142,3,7.34,
Rasmus Ristolainen,Carolina,RD/LD,63,8,41,49,13,16,2,8,10,0,0,0,1,0,0,0,109,7.3,23,17,123,0,83,8,0,0,0,0,0,0,20:59,1:58,1:32,93,80,3,7.62,
Will Butcher,New Jersey,LD,80,7,42,49,-16,16,0,9,9,1,0,1,1,0,2,0,146,4.8,14,36,184,0,138,8,0,0,0,0,0,0,21:59,1:14,1:20,107,123,1,7.24,
Ivan Provorov,Philadelphia,LD,82,4,45,49,4,32,1,17,18,1,2,3,1,0,1,0,222,1.8,133,25,122,0,154,16,0,0,0,0,0,0,27:06,2:29,1:03,107,103,1,7.80,
Tyler Toffoli,Vancouver,RW,81,28,20,48,-3,6,0,1,1,0,0,0,6,1,5,0,225,12.4,24,7,44,0,36,3,0,0,0,0,0,0,13:35,0:30,0:00,60,63,3,7.43,
Paul Byron,Ottawa,RW/LW/C,72,24,24,48,-34,0,2,1,3,0,0,0,1,0,1,0,186,12.9,22,31,45,0,65,0,0,0,0,0,0,0,15:23,0:15,1:26,57,91,1,6.96,
Sam Steel,Carolina,C,82,23,25,48,-13,6,3,5,8,0,0,0,1,0,3,0,153,15.0,9,15,18,0.48,57,3,0,0,0,0,0,0,14:17,0:54,0:00,52,65,1,6.80,
Jesper Boqvist,Anaheim,C/LW,82,22,26,48,12,6,0,0,0,0,0,0,1,1,2,0,159,13.8,20,18,47,0.51,61,3,0,0,0,0,0,0,13:13,0:00,0:00,67,55,4,7.26,
Filip Chytil,NY Rangers,C,67,19,29,48,-2,2,0,7,7,0,0,0,2,0,0,0,176,10.8,39,18,10,0.50,42,1,0,0,0,0,0,0,15:46,0:56,0:56,68,70,1,7.42,
Oscar Klefbom,Edmonton,LD,82,9,39,48,25,10,1,8,9,0,1,1,2,0,3,0,198,4.5,36,39,210,0,139,5,0,0,0,0,0,0,24:07,1:55,1:37,110,85,2,7.44,
Pavel Zacha,Anaheim,C/LW,69,18,29,47,25,32,0,0,0,0,0,0,5,0,3,0,110,16.4,12,8,45,0,42,11,0,1,0,0,0,0,13:07,0:00,0:00,66,41,4,7.49,
Mikael Backlund,Calgary,C,79,18,29,47,-33,66,0,1,1,3,1,4,1,0,2,0,130,13.8,115,21,36,0.53,73,28,0,1,0,0,0,0,15:48,0:31,1:54,64,97,1,6.61,
